,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__hidden_layer_sizes,param_NN__learning_rate,param_ica__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
11,2.77641921043396,0.4120370904875652,0.015504217147827149,0.0026944043796151575,100,adaptive,25,"{'NN__hidden_layer_sizes': 100, 'NN__learning_rate': 'adaptive', 'ica__n_components': 25}",0.7487296523905516,0.7392332940787891,0.7222893390311652,0.7358839271608455,0.7482235462272363,0.7388756700464524,0.009682862871106887,44,0.7753509670665738,0.7348729020030553,0.7294157119202692,0.744030138889436,0.7500969642729907,0.7467533368304651,0.015988483829535615
12,3.427606391906738,0.6884577233269034,0.015231752395629882,0.00446143956252614,100,adaptive,30,"{'NN__hidden_layer_sizes': 100, 'NN__learning_rate': 'adaptive', 'ica__n_components': 30}",0.7457911080206507,0.7584929331353214,0.7693775744496685,0.7505942094613282,0.7562240220483536,0.7560880845181915,0.007988840880393446,38,0.7863296220167705,0.7566435432125558,0.7753227427754786,0.745787256872469,0.7433283117755,0.7614822953305548,0.01678250578492173
13,3.8562607288360597,0.5842297747756832,0.014258813858032227,0.0022181646899013174,100,adaptive,35,"{'NN__hidden_layer_sizes': 100, 'NN__learning_rate': 'adaptive', 'ica__n_components': 35}",0.7741683149231791,0.7806925810777984,0.734623317024819,0.7784245166586182,0.7792837541654101,0.7694339151588863,0.017541281775714145,32,0.8054022798671674,0.7887830287851894,0.7510303596127569,0.7753308888325736,0.7896111697909648,0.7820315453777303,0.018194486978165673
14,3.7827490329742433,0.8479862862940197,0.012631654739379883,0.001858092627624135,100,adaptive,40,"{'NN__hidden_layer_sizes': 100, 'NN__learning_rate': 'adaptive', 'ica__n_components': 40}",0.7774591349461772,0.7710658077564049,0.767886140460752,0.7695705352160404,0.7803343356883418,0.7732627587868701,0.004792634838421432,29,0.8026038864442873,0.7675692236538322,0.7756131209832261,0.761455055145341,0.7969376973753397,0.7808357967204053,0.016198841821032907
15,3.769433832168579,0.9448284411041286,0.012927103042602538,0.0035996073849738305,100,adaptive,45,"{'NN__hidden_layer_sizes': 100, 'NN__learning_rate': 'adaptive', 'ica__n_components': 45}",0.74865653055764,0.7718883182456663,0.7401383826552724,0.7794394370203157,0.8038572401512699,0.7687430966518264,0.02269717800380023,33,0.7755022982532747,0.7732509884264093,0.7584165765348988,0.7818231423121557,0.8097634882647855,0.7797512987583047,0.016855280874177873
16,3.499540424346924,0.5421876555738954,0.013730525970458984,0.002486903817290843,100,adaptive,50,"{'NN__hidden_layer_sizes': 100, 'NN__learning_rate': 'adaptive', 'ica__n_components': 50}",0.7701645914536617,0.780925505195221,0.748065004800266,0.7708163798084062,0.7846505599786444,0.7709145130355933,0.012735038165256646,30,0.7959311390836996,0.7821640594125274,0.7738611101810827,0.7733976298670662,0.7857611232339726,0.7822230123556697,0.008345576390830185
17,4.193092584609985,1.1159005319045086,0.02032465934753418,0.013279524793495121,100,adaptive,55,"{'NN__hidden_layer_sizes': 100, 'NN__learning_rate': 'adaptive', 'ica__n_components': 55}",0.8043455018237072,0.7838027195018766,0.7735774888727911,0.7989691058742809,0.7810758248306727,0.7883711258781247,0.011500592214482127,17,0.821565213481048,0.7759585874763117,0.7884123720441998,0.8121260992018797,0.7855001623502148,0.7967124869107309,0.017207962880147955
18,3.7764163970947267,0.31084651155812937,0.014955472946166993,0.004107172730447228,100,adaptive,60,"{'NN__hidden_layer_sizes': 100, 'NN__learning_rate': 'adaptive', 'ica__n_components': 60}",0.7873301768869582,0.7994641194016757,0.7731069694582098,0.7971957841464634,0.7916055401623112,0.7897354774549796,0.00933906602718527,15,0.8036786682898763,0.8093288480384122,0.7948028960423956,0.8114597453641846,0.7950130661158317,0.8028566447701401,0.006970840298271791
19,3.452538013458252,0.324987415754679,0.016412687301635743,0.0011790799994231321,200,adaptive,2,"{'NN__hidden_layer_sizes': 200, 'NN__learning_rate': 'adaptive', 'ica__n_components': 2}",0.45068368815385595,0.41180422032124475,0.4091131087620381,0.43098169338865705,0.423418470673598,0.4252226006255152,0.015017775529754718,94,0.4350250701563131,0.3999879019832282,0.42919366847915125,0.4335037426388019,0.45207404648172134,0.42995688594784315,0.016888800871668695
20,4.305568981170654,0.6656861635317955,0.01680436134338379,0.00227444479997286,200,adaptive,3,"{'NN__hidden_layer_sizes': 200, 'NN__learning_rate': 'adaptive', 'ica__n_components': 3}",0.5371001056016985,0.5469964704450512,0.5254939445597155,0.5482018458176284,0.516230883703907,0.534819174468866,0.012356954266829747,89,0.5437361521716991,0.5236089656439763,0.5630475842830561,0.5411792416853705,0.5223541505883589,0.5387852188744923,0.014961310959213417
