1,6.496649147690587
2,4.801343660324641
3,4.058721242453837
4,3.311634838278755
5,3.086245830581013
6,2.6920872866788663
7,2.460787502873235
8,2.3748655632797213
9,2.2851415622922695
10,2.2003534458200953
11,2.1867226499895143
12,1.9779021312239862
13,1.958494543014386
14,1.928967721021268
15,1.879083017182729
16,1.8325437775297684
17,1.828564717677851
18,1.8133762725281493
19,1.7470718872593913
20,1.728936811322134
21,1.69702632046712
22,1.6570419014848061
23,1.6465055672251432
24,1.6138509125827583
25,1.6000704774066716
26,1.5679992132497225
27,1.5556589235558702
28,1.5222190252103875
29,1.490062651961592
30,1.462860692015917
31,1.4339984193981408
32,1.4268450437766977
33,1.3990885765373184
34,1.3868893149859152
35,1.3485104249940083
36,1.32481824895603
37,1.3129635395189017
38,1.296552332301601
39,1.274981337110299
40,1.2507800196952472
41,1.2359317494764364
42,1.208703238179709
43,1.1624178347632785
44,1.1574909212772182
45,1.1512339327551002
46,1.1141917799424967
47,1.1035934445592277
48,1.0894924814486573
49,1.083708033954175
50,1.0751483652101819
51,1.051514886772012
52,1.04996262235285
53,1.0380365471424446
54,1.0259969160575286
55,1.0226089062144739
56,1.0199018638870299
57,1.0186805844213642
58,1.0167647773160484
59,1.0139472197643726
60,1.0124128232957579
61,1.0117497710425205
62,1.0111257558260158
63,1.010055093645846
64,1.0093291485431986
65,1.0090953350473275
66,1.0083369780421914
67,1.0077909568830006
68,1.0075872897524798
69,1.007389463556437
70,1.0071489675575138
71,1.006970793191412
72,1.006923285242376
73,1.006720159268619
74,1.00648982642953
75,1.0062142153031013
76,1.0061131562788221
77,1.006063457893465
78,1.0058579541893211
79,1.0058080433379362
80,1.0056584156849862
81,1.005538178675212
82,1.0054606267313646
83,1.0053294036065552
84,1.0052208441764587
85,1.0051058793450693
86,1.0049965794990365
87,1.004798969553816
88,1.0047008276422558
89,1.00463007870452
90,1.0042327995029727
91,1.0042327995029727
92,1.004232799502972
93,1.004232799502972
94,1.004232799502972
95,1.004232799502972
96,1.004232799502972
97,1.004232799502972
98,1.0042327995029714
99,1.0042327995029714
100,1.0042327995029714
101,1.0042327995029714
102,1.0042327995029714
103,1.0042327995029714
104,1.0042327995029714
105,1.0042327995029714
106,1.0042327995029714
107,1.0042327995029714
108,1.0042327995029712
109,1.0042327995029712
110,1.0042327995029712
111,1.0042327995029712
112,1.0042327995029712
113,1.0042327995029712
114,1.0042327995029707
115,1.0042327995029707
116,1.0042327995029707
117,1.0042327995029707
118,1.0042327995029707
119,1.0042327995029707
120,1.0042327995029707
121,1.0042327995029707
122,1.0042327995029707
123,1.0042327995029707
124,1.0042327995029707
125,1.0042327995029707
126,1.0042327995029707
127,1.0042327995029707
128,1.0042327995029703
129,1.0042327995029703
130,1.0042327995029703
131,1.0042327995029703
132,1.0042327995029698
133,1.0042327995029698
134,1.004232799502969
135,0.9463023092436127
136,0.8965150779856866
137,0.8326198955883133
138,0.8083022200110808
139,0.7753313771213846
140,0.7541453281586364
141,0.7312017082645826
142,0.714103864595533
143,0.698514983353527
144,0.6900734550868294
145,0.6808132938003071
146,0.656544846732825
147,0.631895975505127
148,0.6175813508273473
149,0.6013508903294329
150,0.5794603829855213
151,0.5643511895513937
152,0.5598295749220858
153,0.5513704573303702
154,0.5233469344179266
155,0.5201728172900427
156,0.49681112488048973
157,0.4805090748522618
158,0.4678218700300839
159,0.46423867072123054
160,0.44877171749391237
161,0.4275664892978463
162,0.42629373733235937
163,0.40992826326953125
164,0.3934618490822143
165,0.38981854298484253
166,0.383113288720473
167,0.3516965508507509
168,0.3447753513264559
169,0.33464415653249846
170,0.323506158103055
171,0.3078156812407762
172,0.2877141085830437
173,0.2763151219650948
174,0.2649590504589425
175,0.25071852100471437
176,0.24721800007904146
177,0.24414988740774157
178,0.21198508940948071
179,0.1925029778240388
180,0.17083717697533507
181,0.1596855596570417
182,0.13078425623389794
183,0.1258460520065526
184,0.08322276608566882
185,0.035767205835758674
186,1.410359897501288e-30
187,1.1614116650855854e-30
188,1.00579193793513e-30
189,7.728535855314645e-31
190,5.9101383589114945e-31
191,5.41286224345858e-31
192,4.763614844307304e-31
193,4.372270090818063e-31
194,4.103718635176072e-31
195,3.143744691520427e-31
196,2.977321757027419e-31
197,2.9580970583932294e-31
198,2.753732594369881e-31
199,2.3589849598002472e-31
200,2.2886294607036975e-31
201,2.0382524413053018e-31
202,1.9822255409824545e-31
203,1.7407716902098085e-31
204,1.471842765683632e-31
205,1.1544947063292645e-31
206,9.930869425871281e-32
207,9.681753092524196e-32
208,8.544472320402642e-32
209,7.385463954484469e-32
210,5.567891819942475e-32
211,5.079732841242625e-32
212,4.133809043389596e-32
213,3.6471418001008636e-32
214,3.6471418001008636e-32
215,3.6471418001008636e-32
216,3.6471418001008636e-32
217,3.6471418001008636e-32
218,3.6471418001008636e-32
219,3.6471418001008636e-32
220,3.6471418001008636e-32
221,3.6471418001008636e-32
222,3.6471418001008636e-32
223,3.6471418001008636e-32
224,3.6471418001008636e-32
225,3.6471418001008636e-32
226,3.6471418001008636e-32
227,3.6471418001008636e-32
228,3.6471418001008636e-32
229,3.6471418001008636e-32
230,3.6471418001008636e-32
231,3.6471418001008636e-32
232,3.6471418001008636e-32
233,3.6471418001008636e-32
234,3.6471418001008636e-32
235,3.6471418001008636e-32
236,3.6471418001008636e-32
237,3.6471418001008636e-32
238,3.6471418001008636e-32
239,3.371187841056008e-32
240,2.6965917292723057e-32
241,1.3394238449445686e-32
242,1.166113706793166e-32
243,1.0685287371573932e-32
244,7.517599002221719e-33
