,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__hidden_layer_sizes,param_NN__learning_rate,param_pca__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
11,5.272414779663086,0.9009830260078757,0.05010457038879394,0.01163684665174133,100,adaptive,566,"{'NN__hidden_layer_sizes': 100, 'NN__learning_rate': 'adaptive', 'pca__n_components': 566}",0.8030417755747936,0.8337053667378972,0.8066264918939329,0.82084049961144,0.8456300007880972,0.8219330541135252,0.016075853506381955,89,0.9417488910319154,0.9801273952171622,0.9805904214782142,0.9836843816231557,0.9584691896724213,0.9689240558045735,0.016292820053985812
12,4.300858449935913,0.8005107991552589,0.0501619815826416,0.010029862822246141,100,adaptive,697,"{'NN__hidden_layer_sizes': 100, 'NN__learning_rate': 'adaptive', 'pca__n_components': 697}",0.8195568681237502,0.8297077528809347,0.8260872050985532,0.8222966169285634,0.8387562048667013,0.827266209996063,0.006681646984339118,79,0.955250633475156,0.96220603805145,0.9852780181355795,0.9847011078293114,0.9563397837620713,0.9687551162507135,0.013466127098914182
13,2.7672404289245605,0.44703454245355767,0.01627340316772461,0.003214157367940728,100,adaptive,88,"{'NN__hidden_layer_sizes': 100, 'NN__learning_rate': 'adaptive', 'pca__n_components': 88}",0.8202047379556995,0.8366658356816405,0.8289218632651748,0.843354076413831,0.8333215713358696,0.8324768200094816,0.007750610322262284,50,0.9594182088048662,0.9479945533014726,0.9450862205154487,0.9581130477949128,0.9259222717175335,0.9473068604268468,0.01205125090884674
14,3.2844751358032225,0.5815014169570368,0.023532772064208986,0.006270239110838123,100,adaptive,219,"{'NN__hidden_layer_sizes': 100, 'NN__learning_rate': 'adaptive', 'pca__n_components': 219}",0.8170567760439127,0.8359858815216072,0.8268325594264798,0.8231592350017733,0.8538124881036492,0.8313407556397545,0.012780566447144408,58,0.9610684425368574,0.9384836412047747,0.9455811195193586,0.9409107890857258,0.9816910590109403,0.9535470102715313,0.016116414066048256
15,3.7071790218353273,0.732443065971348,0.028026723861694337,0.003437855970309668,100,adaptive,349,"{'NN__hidden_layer_sizes': 100, 'NN__learning_rate': 'adaptive', 'pca__n_components': 349}",0.8306378762245604,0.8359701887453765,0.8207201925828105,0.8238845935777719,0.8538566134427795,0.832998783512403,0.011673702623676473,47,0.9280762947070524,0.9732535817156217,0.9201836119029645,0.98348080375439,0.978856325222966,0.956770123460599,0.026962469406880917
16,4.280959177017212,1.085048738211216,0.048533058166503905,0.025029833335864952,100,adaptive,479,"{'NN__hidden_layer_sizes': 100, 'NN__learning_rate': 'adaptive', 'pca__n_components': 479}",0.8152587156280883,0.8471597114017976,0.8126618045307558,0.8053534513091569,0.8476564688644637,0.8256021365736823,0.018076329489308377,84,0.9823024778145939,0.9806026958130554,0.9572562816576036,0.9821269216237696,0.9514618212459125,0.9707500396309869,0.013520976136510146
17,5.0165729999542235,1.2948937189427379,0.06462945938110351,0.028296877676189873,100,adaptive,610,"{'NN__hidden_layer_sizes': 100, 'NN__learning_rate': 'adaptive', 'pca__n_components': 610}",0.8112375191675779,0.8268118055759003,0.8129605389335304,0.8281671292270054,0.861116801895792,0.8280143095590177,0.017901318249098193,76,0.9736428943382032,0.9211582786432375,0.9537570538843545,0.9766284344948427,0.9834725996543777,0.9617318522030031,0.02256658356110354
18,4.349721765518188,0.21427857882270102,0.07305736541748047,0.02737461289474216,100,adaptive,740,"{'NN__hidden_layer_sizes': 100, 'NN__learning_rate': 'adaptive', 'pca__n_components': 740}",0.8124236805781915,0.8258665778194669,0.8179773108261156,0.8150927381746645,0.8456804477353596,0.8233826566825596,0.011998753794215205,86,0.9588796290189446,0.9557432657715552,0.9737277747157711,0.9722574649513732,0.9694909325519027,0.9660198134019093,0.00730697333844375
19,1.9977128505706787,0.4299231723452581,0.02058711051940918,0.0015879874757061805,200,adaptive,2,"{'NN__hidden_layer_sizes': 200, 'NN__learning_rate': 'adaptive', 'pca__n_components': 2}",0.5019232005674795,0.4929540108018796,0.4786597594599606,0.4768384321033075,0.471460378839069,0.4844004321980283,0.011301648930615287,95,0.5176915683082666,0.4851133476348964,0.4825864543883488,0.47151051936288074,0.4808960829883767,0.48755959453655384,0.01575199854177013
20,2.4589011669158936,0.6746935468083867,0.01701011657714844,0.0011299870989825826,200,adaptive,132,"{'NN__hidden_layer_sizes': 200, 'NN__learning_rate': 'adaptive', 'pca__n_components': 132}",0.8157763814986455,0.8451653372688392,0.8369731008493949,0.8269110141401739,0.8516961165751203,0.8352765208317778,0.012816426625877559,37,0.9599593908535928,0.917071339796223,0.9307149423126967,0.9195175522516401,0.9489258248758108,0.9352378100179927,0.016710007699564853
