,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_km__n_clusters,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,0.3608697891235352,0.07590222412491339,0.0015354156494140625,9.595096399917985e-05,0.1,"(50, 50)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 2}",0.7594594594594596,0.8594594594594595,0.8055555555555555,0.7138888888888887,0.7480842911877396,0.7775721444957824,0.05058929057062646,209,0.7867864387134165,0.7825847580411476,0.7751237481293888,0.7691953493726257,0.8059360730593609,0.7839252734631879,0.012561019536359023
1,0.41838531494140624,0.11628272841036409,0.0015966415405273438,5.962855813023286e-05,0.1,"(50, 50)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 3}",0.8761261261261263,0.9427927927927928,0.8916666666666665,0.8555555555555554,0.920498084291188,0.897331147169672,0.031131074751094393,28,0.9330918574326282,0.9177919443639525,0.9237366179348452,0.908483941521814,0.9164954337899545,0.9199199590086389,0.008186624563411385
2,0.47032871246337893,0.1209908857629037,0.0014867305755615235,0.00013277730813541247,0.1,"(50, 50)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 4}",0.8761261261261263,0.9427927927927928,0.8916666666666665,0.7805555555555553,0.9066091954022989,0.8796490390797089,0.05421326630894729,49,0.9066937119675457,0.893335265140539,0.9126856221940831,0.8393864395073096,0.8751141552511416,0.8854430388121239,0.026396715213984644
3,0.6608549594879151,0.14827851110310644,0.0014865875244140625,3.981473201469706e-05,0.1,"(50, 50)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 5}",0.8626126126126128,0.895945945945946,0.8638888888888887,0.9083333333333332,0.8515325670498085,0.8765550058861862,0.021720136768148674,55,0.8681251811069255,0.8627354390031875,0.9100379877978589,0.9203119604005985,0.8596461187214613,0.8841713374060063,0.025665897439079852
4,0.4386850357055664,0.16641956433657892,0.0016211509704589845,0.00010514811849458039,0.1,"(50, 50)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 6}",0.8792792792792793,0.9292792792792793,0.8777777777777777,0.7194444444444442,0.920498084291188,0.8653246693928014,0.07575881283149102,80,0.8737177629672558,0.9055056505360765,0.8997640151951193,0.7864913088523079,0.9069634703196348,0.8744884415740788,0.04560622474719329
5,0.43369326591491697,0.13476082322612393,0.0014510631561279296,0.00025226476674234874,0.1,"(50, 50)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 7}",0.8927927927927928,0.8855855855855858,0.8305555555555554,0.7499999999999999,0.9066091954022989,0.8531650021727113,0.0575815035930086,106,0.9089539263981455,0.8825557809330629,0.8719062967652816,0.8148094854380108,0.8849315068493152,0.8726313992767633,0.03134648773839924
6,0.6598237991333008,0.15028358050799065,0.001522970199584961,7.62542084685129e-05,0.1,"(50, 50)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 8}",0.8792792792792793,0.9666666666666669,0.797222222222222,0.8916666666666664,0.7653256704980844,0.8606985305964366,0.07158024943379593,88,0.9082005215879455,0.907128368588815,0.8252273512144584,0.8487107171635776,0.839554794520548,0.8657643506150687,0.03502235330398674
7,0.7676228523254395,0.17535849270415854,0.001751279830932617,0.0003347051635286711,0.1,"(50, 50)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 9}",0.9261261261261262,0.7536036036036036,0.8444444444444443,0.8083333333333331,0.8649425287356324,0.8394153764140221,0.057776250425008065,139,0.9124022022602144,0.7863228049840626,0.835645216990906,0.8569701853344076,0.8305936073059361,0.8443868033751052,0.04104273744891822
8,0.5891932487487793,0.25743313147121644,0.00146331787109375,0.00010247868437723963,0.1,"(50, 50)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 10}",0.8063063063063064,0.9364864864864866,0.8916666666666665,0.8138888888888888,0.8721264367816093,0.8641148101951311,0.04902656052510285,83,0.807041437264561,0.8753404810199943,0.9271612754690918,0.8753309542995279,0.8614155251141554,0.8692579346334661,0.03836423269207616
9,0.7258311748504639,0.2346181740635686,0.0015040397644042968,0.000108778000530089,0.1,"(50, 50)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 15}",0.8990990990990992,0.9126126126126127,0.8805555555555554,0.8583333333333332,0.8754789272030653,0.8853700351043826,0.01892002274988463,34,0.9028107794842075,0.8902057374674007,0.9218660066766433,0.9050592839875675,0.8621575342465755,0.896419868372479,0.019877183725384287
10,0.6042569637298584,0.19366124980711505,0.0015986442565917968,0.00014887046996022054,0.1,"(50, 50)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 20}",0.7878378378378379,0.8752252252252253,0.8777777777777775,0.9194444444444442,0.8342911877394636,0.8588242268729819,0.044687864819787385,95,0.8051869023471457,0.8641263401912489,0.9031886727293659,0.9290318867272935,0.8990867579908678,0.8801241119971843,0.04279028026734571
