,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__hidden_layer_sizes,param_NN__learning_rate,param_filter__n,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
29,6.9374524593353275,0.45724000612394367,0.017737865447998047,0.007291907669875447,200,adaptive,20,"{'NN__hidden_layer_sizes': 200, 'NN__learning_rate': 'adaptive', 'filter__n': 20}",0.5913796638711909,0.6774500228502623,0.659890067224455,0.6763882615468643,0.6590242771808452,0.6527541064348029,0.03176180458849496,45,0.6071572679194884,0.7073292145537591,0.6885553137708997,0.7026003423857625,0.6937581729727085,0.6798800623205238,0.03694897523088564
30,7.027716588973999,1.0382078588111312,0.012894630432128906,0.001220492423022846,200,adaptive,25,"{'NN__hidden_layer_sizes': 200, 'NN__learning_rate': 'adaptive', 'filter__n': 25}",0.6981559475973919,0.6996629731828352,0.7023846907938709,0.6946274498515154,0.7189889224274634,0.7027487380199534,0.008477656989392934,39,0.7443211979100377,0.719662179286447,0.7570612869423364,0.7074086399760485,0.7481102113813781,0.7353127030992497,0.018662827923793392
31,7.413760185241699,1.0390901508401562,0.014786672592163087,0.003686954290870376,200,adaptive,30,"{'NN__hidden_layer_sizes': 200, 'NN__learning_rate': 'adaptive', 'filter__n': 30}",0.7266093387140864,0.7372139843817835,0.7240071731354616,0.7349115410838641,0.7471642611512633,0.7339632557241448,0.008228125869922989,34,0.7852913378199103,0.7426930989816938,0.7532460933103807,0.7872829563189132,0.805658303966864,0.7748343580795524,0.023296117168398366
32,6.986600589752197,2.020854774481041,0.014778852462768555,0.0030782358788836815,200,adaptive,35,"{'NN__hidden_layer_sizes': 200, 'NN__learning_rate': 'adaptive', 'filter__n': 35}",0.7354197498495189,0.7804513563334322,0.7363999882288321,0.7543397567751149,0.7464290273661994,0.7506004562172657,0.016471502962267563,29,0.7786637853851438,0.8075327504650738,0.765425298820306,0.7975726705434967,0.7576038958151732,0.7813596802058387,0.018832951513363463
33,9.028833627700806,1.2464697530506905,0.03322820663452149,0.036158134462641274,200,adaptive,40,"{'NN__hidden_layer_sizes': 200, 'NN__learning_rate': 'adaptive', 'filter__n': 40}",0.7467129985646075,0.7888989256267127,0.7600355268866636,0.7787436189108348,0.7557253952024565,0.7660114716300548,0.015502009377009756,20,0.8159284638017278,0.8249206500478686,0.8182267724971531,0.79031608250519,0.8026755132602225,0.8104134964224323,0.012374991588733425
34,6.658276987075806,0.9917644000608056,0.019003009796142577,0.007810346021938733,200,adaptive,45,"{'NN__hidden_layer_sizes': 200, 'NN__learning_rate': 'adaptive', 'filter__n': 45}",0.7575108342156873,0.7825825357153985,0.7594201675111197,0.7790094097048749,0.7838906707902522,0.7724575307720019,0.011577213750047624,18,0.7970822813813175,0.8035744758396629,0.8086275631220546,0.7971184290576062,0.800211355900941,0.8013228210603165,0.004366317659447247
35,8.776966571807861,1.4903963808896477,0.01934804916381836,0.006897668278913341,200,adaptive,50,"{'NN__hidden_layer_sizes': 200, 'NN__learning_rate': 'adaptive', 'filter__n': 50}",0.771388568183425,0.8051627408593981,0.7623193108174289,0.7705138884216499,0.7837868593887038,0.7786314021805248,0.014937674725720192,11,0.8573689815051929,0.8124858287719816,0.8375765784401595,0.7940713258043445,0.8186138912149731,0.8240233211473305,0.021703094412908568
36,8.358966159820557,0.92240885452617,0.014169406890869141,0.003090384563090899,200,adaptive,55,"{'NN__hidden_layer_sizes': 200, 'NN__learning_rate': 'adaptive', 'filter__n': 55}",0.7838771152833642,0.7958504188917868,0.7865801678928586,0.7848073925535254,0.787149299401632,0.7876522714602651,0.0042680415499253286,4,0.8534974528106336,0.8166989685405234,0.8673296037405366,0.8543296752227791,0.8412790925614806,0.8466269585751907,0.017084608921776653
37,6.394862937927246,0.5067085863362057,0.0116729736328125,0.0006534377104508259,200,adaptive,60,"{'NN__hidden_layer_sizes': 200, 'NN__learning_rate': 'adaptive', 'filter__n': 60}",0.7850150758879353,0.7763718753013082,0.7755183531135634,0.7755804197459577,0.782525998032654,0.7790064632781446,0.003986303062205663,10,0.8409855466254306,0.8107204229170588,0.8406134806129282,0.8189257714082818,0.8240751379078056,0.827064071894301,0.011997286846462962
38,7.694281768798828,1.675785710606243,0.01931734085083008,0.003746154909656218,400,adaptive,2,"{'NN__hidden_layer_sizes': 400, 'NN__learning_rate': 'adaptive', 'filter__n': 2}",0.29731946596721526,0.3266295503340572,0.33102943995343176,0.29546831204527985,0.32397025622575437,0.314868386380898,0.015279282222618814,93,0.30479193712231034,0.3191864487212106,0.3443091277344561,0.28609447888087625,0.33593798827849936,0.31806399614747055,0.021013062658855657
