,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_km__n_clusters,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
40,0.3469233989715576,0.036796144511291706,0.0033123016357421873,0.003938500936235101,0.1,"(25,)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 20}",0.5000000000000001,0.4896396396396397,0.6388888888888887,0.5361111111111109,0.575191570881226,0.5475628639369653,0.0545540263667036,253,0.5,0.47499275572297883,0.6724128007367329,0.5774720847243007,0.551541095890411,0.5552837474148846,0.06888901358005484
41,0.2520289421081543,0.019841017019241628,0.001430654525756836,0.00011926722072607348,0.1,"(25,)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 25}",0.4067567567567568,0.5,0.6916666666666667,0.6861111111111109,0.5277777777777777,0.5619081316966512,0.11095199936134026,229,0.29921761808171543,0.5,0.7213940370668817,0.6213307240704501,0.4318493150684932,0.5147583388575081,0.14670071722284092
42,0.4672843456268311,0.19072055220497233,0.0018709659576416015,0.0006956644712902399,0.1,"(25,)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 30}",0.3509009009009009,0.5,0.5611111111111111,0.4999999999999998,0.33812260536398464,0.4502165046596758,0.08894917672143625,297,0.3906693711967546,0.5,0.6232301139633936,0.5,0.4229452054794521,0.48736893812792,0.08034745810598652
43,1.0508833885192872,0.2597467077264296,0.0032392501831054687,0.0019833763773820694,0.1,"(25,)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 35}",0.5063063063063065,0.7013513513513513,0.7944444444444444,0.4916666666666666,0.7136015325670498,0.6410286888617965,0.12077292997428227,133,0.5255288322225442,0.7942045783830775,0.7825774145274548,0.5410671117762172,0.7279680365296805,0.6742691946877948,0.1173586150910171
44,0.6087934017181397,0.13459432327548604,0.001705026626586914,0.00045473624030750286,0.1,"(25,)",40,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 40}",0.6004504504504505,0.5,0.6666666666666666,0.4999999999999998,0.575670498084291,0.5684252645186076,0.0634322192993836,225,0.7880614314691394,0.5,0.7579716818234142,0.5,0.5562214611872146,0.6204509148959536,0.12660767364146197
45,0.09239616394042968,0.0230280242520498,0.0018357276916503907,0.0006117690397912262,0.1,"(25, 25)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 2}",0.7545045045045047,0.7824324324324324,0.6861111111111111,0.5499999999999998,0.578544061302682,0.6711887374404302,0.09256555191976296,107,0.7481889307447118,0.7299913068675746,0.7749510763209392,0.5620467365028203,0.5500570776255709,0.6730470256123233,0.09666538585616209
46,0.11944561004638672,0.027587587828281284,0.0013674259185791015,8.696620879008817e-05,0.1,"(25, 25)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 3}",0.47747747747747765,0.7283783783783783,0.4999999999999999,0.7111111111111109,0.5435823754789272,0.59232184314745,0.10675392664716868,194,0.5732251521298174,0.6491741524195885,0.5,0.7646771037181995,0.44240867579908677,0.5858970168133385,0.11322022171260046
47,0.2546180248260498,0.09880919957422588,0.003979921340942383,0.004581281892008806,0.1,"(25, 25)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 4}",0.664864864864865,0.5333333333333333,0.7444444444444444,0.5138888888888886,0.5847701149425286,0.6082759418445427,0.08583195622373234,182,0.7460446247464504,0.5052738336713997,0.7592379417520432,0.5200587084148728,0.4853881278538813,0.6032006472877294,0.12258390736137155
48,0.22707786560058593,0.03374269292176425,0.0019567012786865234,0.0006605423286259747,0.1,"(25, 25)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 5}",0.5000000000000001,0.5,0.6944444444444445,0.4999999999999998,0.7126436781609194,0.5805292217939368,0.09966676774388095,206,0.5,0.5,0.7428628985840912,0.5,0.6991438356164383,0.5884013468401059,0.10914821497117583
49,0.17947044372558593,0.03327318933204497,0.0014546871185302734,0.00015168501045182228,0.1,"(25, 25)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 6}",0.41621621621621635,0.6554054054054054,0.4999999999999999,0.7194444444444443,0.5,0.5582537219999455,0.11188399667269608,237,0.5766734279918864,0.6234424804404521,0.5259871071716357,0.7344595372395534,0.4950913242009133,0.5911307754088881,0.08398031774651539
50,0.2812368869781494,0.05230585648201015,0.001708650588989258,0.00044335227123297027,0.1,"(25, 25)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 7}",0.48738738738738746,0.85,0.44722222222222224,0.4999999999999998,0.5,0.5577692496121499,0.14848030870226012,241,0.4168356997971603,0.7848449724717473,0.44569471624266144,0.5,0.5,0.5294750777023138,0.13164962741066638
51,0.35315790176391604,0.10537874799628885,0.005254364013671875,0.0054632190160901406,0.1,"(25, 25)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 8}",0.4783783783783785,0.768918918918919,0.5694444444444445,0.5555555555555552,0.5953065134099617,0.5936974087328291,0.09651131385584809,192,0.5734569689944943,0.7595189800057955,0.6135604926902268,0.5572119258662369,0.6104452054794521,0.6228387146072412,0.071647207370671
52,0.566933536529541,0.19753264898380823,0.012913751602172851,0.022654591893000314,0.1,"(25, 25)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 9}",0.6950450450450453,0.6545045045045045,0.6499999999999999,0.7194444444444443,0.5,0.6444204022753871,0.07591911341435388,132,0.7148073022312373,0.5726745870762098,0.6490733279613214,0.7928513871301945,0.5,0.6458813208797926,0.10295801653483562
53,0.2132535457611084,0.03720345615467742,0.0013961315155029297,0.00013013526415698088,0.1,"(25, 25)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 10}",0.5000000000000001,0.5495495495495495,0.4999999999999999,0.4999999999999998,0.5,0.510029667129365,0.01990907495756885,277,0.5,0.5784700086931325,0.5,0.5,0.5,0.5156940017386266,0.03138800347725299
54,0.3211080551147461,0.05815763877955982,0.0075779914855957035,0.010071211551151371,0.1,"(25, 25)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 15}",0.5000000000000001,0.5,0.4999999999999999,0.672222222222222,0.5,0.5343403826787512,0.06881071961818858,262,0.5,0.5,0.5,0.6115172096235755,0.5,0.5223034419247151,0.044606883849430186
55,0.321367073059082,0.08355636015278724,0.0014085769653320312,5.268219843486287e-05,0.1,"(25, 25)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 20}",0.8626126126126128,0.5,0.5,0.4999999999999999,0.5172413793103449,0.576784696979509,0.14414528280089364,223,0.8439872500724429,0.5,0.5,0.5,0.5147260273972604,0.5717426554939407,0.1362417270946717
56,0.5831648826599121,0.16099859331625743,0.001621103286743164,0.00021508393210609622,0.1,"(25, 25)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 25}",0.6900900900900901,0.7815315315315314,0.6305555555555554,0.4999999999999998,0.5,0.6214964208921913,0.10952177400582129,158,0.8124022022602144,0.8231816864676906,0.6523253136871187,0.4965753424657534,0.49657534246575347,0.6562119774693062,0.14370601008246695
57,0.7727376461029053,0.14559377909951243,0.002670001983642578,0.0014589895659184854,0.1,"(25, 25)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 30}",0.6585585585585587,0.7855855855855854,0.7,0.658333333333333,0.5172413793103449,0.6647382094043204,0.08655716837022065,116,0.719327731092437,0.7988409156766156,0.7408771727869229,0.6766144814090018,0.46187214611872146,0.6795064894167397,0.11572888010325497
58,1.190345048904419,0.3871363536355285,0.0024316787719726564,0.0004996622387887468,0.1,"(25, 25)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 35}",0.45540540540540553,0.481981981981982,0.7555555555555555,0.48611111111111105,0.8127394636015325,0.5969275531391376,0.15277646231398118,189,0.5732541292379021,0.5486235873659808,0.7561298491999539,0.49890641187982043,0.8152397260273974,0.638430740742211,0.12401197622693592
59,1.075896978378296,0.1783281403951926,0.003083467483520508,0.002348276099823999,0.1,"(25, 25)",40,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 40}",0.6527027027027028,0.5,0.5888888888888888,0.647222222222222,0.5387931034482757,0.5856071484548407,0.05986798241595948,203,0.7216748768472906,0.5,0.6171290433981812,0.6935650972717854,0.5137557077625571,0.6092249450559628,0.09040485285439998
