,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__hidden_layer_sizes,param_NN__learning_rate,param_km__n_clusters,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,0.9137897491455078,0.27604293203753527,0.004221582412719726,0.00039523100544026717,100,adaptive,2,"{'NN__hidden_layer_sizes': 100, 'NN__learning_rate': 'adaptive', 'km__n_clusters': 2}",0.3327152600170503,0.3081169384749947,0.3320242775890369,0.3275831202046035,0.33018761690269877,0.3261096444019464,0.00919417709150029,71,0.3188587992981567,0.3317516091757845,0.3243042918706167,0.3196586819008004,0.3166279639788352,0.3222402692448387,0.005372572555038244
1,1.5413195133209228,0.22742086217147872,0.012712240219116211,0.009255321958966568,100,adaptive,3,"{'NN__hidden_layer_sizes': 100, 'NN__learning_rate': 'adaptive', 'km__n_clusters': 3}",0.4849023482910951,0.4649027139665085,0.4574178945583423,0.49493769104506974,0.4751263090969927,0.4754460612270839,0.013464178070075234,68,0.4751123162584238,0.5014662574399192,0.48214982830116104,0.4843656058912366,0.48712552582851676,0.48604390674385145,0.008677545874815305
2,1.318728542327881,0.32474995152152986,0.013071346282958984,0.01216292708235258,100,adaptive,4,"{'NN__hidden_layer_sizes': 100, 'NN__learning_rate': 'adaptive', 'km__n_clusters': 4}",0.48205694135361654,0.4950607060170837,0.511443970677382,0.543371869888074,0.4728458407772833,0.5009740435847397,0.024833656165947078,65,0.47862135393316985,0.5342202848115126,0.5030793667707592,0.5463610564867531,0.5049983459873081,0.5134560815979006,0.02411040132918012
3,1.4492368221282959,0.20502442077963284,0.01027059555053711,0.0073424329162007146,100,adaptive,5,"{'NN__hidden_layer_sizes': 100, 'NN__learning_rate': 'adaptive', 'km__n_clusters': 5}",0.5872108485993073,0.5516650924690981,0.5833434032263649,0.5493879202956579,0.5420800476133149,0.5627952184233889,0.018712848424423664,60,0.5530342575370406,0.5654074307099669,0.5815246671686913,0.5637861330684616,0.5978322016623653,0.5723169380293052,0.01567257889315963
4,1.4535274505615234,0.280044215558837,0.006971120834350586,0.0057078286453406514,100,adaptive,6,"{'NN__hidden_layer_sizes': 100, 'NN__learning_rate': 'adaptive', 'km__n_clusters': 6}",0.6213520485853976,0.622614838063489,0.6069171803223306,0.5965757452584187,0.5811852271483146,0.6058033900132346,0.01558011309446117,55,0.6016036336400015,0.617435337669311,0.6024968008548414,0.6282047400775539,0.6148053382775625,0.612909170103854,0.009942521767712787
5,1.3454003810882569,0.31178015681506066,0.016152620315551758,0.02381344000404877,100,adaptive,7,"{'NN__hidden_layer_sizes': 100, 'NN__learning_rate': 'adaptive', 'km__n_clusters': 7}",0.6258809884806787,0.633915417639527,0.6468405102687064,0.6256852370059989,0.5906822349565793,0.6246756447495646,0.018577762040660036,52,0.6103004390519274,0.6261534069689817,0.6504118986253493,0.6555777266921284,0.5860982204177418,0.6257083383512259,0.02572550928426196
6,1.9743074893951416,0.4088521805434134,0.00995335578918457,0.011008086872341814,100,adaptive,8,"{'NN__hidden_layer_sizes': 100, 'NN__learning_rate': 'adaptive', 'km__n_clusters': 8}",0.6471684084199844,0.647895102148191,0.5983787009175602,0.6247022776564326,0.6392420104866187,0.631484126424896,0.018551129417739738,49,0.6368101192480854,0.6385929071026673,0.6154438743316486,0.6452906828910786,0.6631606577294294,0.6398596482605818,0.015358824540523728
7,1.830625581741333,0.12521075565523154,0.014006376266479492,0.012242504872340213,100,adaptive,9,"{'NN__hidden_layer_sizes': 100, 'NN__learning_rate': 'adaptive', 'km__n_clusters': 9}",0.660202752592436,0.6564942339458747,0.6501160204543347,0.6279552456933454,0.6647906682265579,0.6519069759390743,0.012890732011493199,42,0.6511085824962018,0.659774515841249,0.6555985052812818,0.652863327655812,0.6891428599436279,0.6616975582436344,0.014030760221607031
8,1.9981171131134032,0.18748152794734352,0.004010629653930664,0.0002604822826872209,100,adaptive,10,"{'NN__hidden_layer_sizes': 100, 'NN__learning_rate': 'adaptive', 'km__n_clusters': 10}",0.6834268440995505,0.6248271540426003,0.7034615227737117,0.6573916259460405,0.6553541055018324,0.6649035353876868,0.026808132331966657,39,0.6707661883821011,0.6500724613178277,0.6997572682205089,0.6730715712206593,0.6731089241266847,0.6733552826535563,0.01578606477293459
9,2.6605671882629394,0.6586105958740401,0.004810428619384766,0.0013150493021469318,100,adaptive,15,"{'NN__hidden_layer_sizes': 100, 'NN__learning_rate': 'adaptive', 'km__n_clusters': 15}",0.7086864245224895,0.7226003241022513,0.71415609946415,0.6851449869619889,0.6855024126158227,0.7032792322979707,0.015260433925333678,19,0.7039409161948564,0.7292956984079849,0.695893265579878,0.7011893830258357,0.7139546718602827,0.7088547870137676,0.011787665304701248
10,2.4255425930023193,0.3527134176195247,0.005298900604248047,0.001785117491330875,100,adaptive,20,"{'NN__hidden_layer_sizes': 100, 'NN__learning_rate': 'adaptive', 'km__n_clusters': 20}",0.7254109801800808,0.6966518026238497,0.720832095945129,0.6960413923468853,0.6638216166015151,0.7006413878463144,0.02193366553185876,22,0.7045307314896873,0.7252140008677914,0.7069547770437837,0.700483354445797,0.6753421343912509,0.702504999647662,0.01600944185814633
