,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_rp__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
25,0.06834406852722168,0.030111436095229933,0.0016098499298095703,0.0003818942747387355,0.1,"(50,)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 8}",0.6114523913997367,0.5375670840787117,0.49105545617173507,0.6707875457875458,0.4798534798534798,0.5581831799755772,0.07276206748355962,345,0.710294117647059,0.5249929636926541,0.5141289051505769,0.7131844763423713,0.5196703880914408,0.5964541701848204,0.09419702808759824
26,0.051413965225219724,0.00957049997411079,0.0014729499816894531,0.0003748051384493224,0.1,"(50,)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 9}",0.7290478279947346,0.7222719141323792,0.7359123434704831,0.728937728937729,0.5718864468864469,0.697876726766327,0.06281133423961258,217,0.76993778280543,0.7101041373487194,0.7084576414297776,0.723551302498671,0.6908559276980331,0.7205813583561262,0.02677773367029799
27,0.11195392608642578,0.06072394491108397,0.0017876148223876954,0.0005029180823634682,0.1,"(50,)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 10}",0.7029398859148749,0.7086314847942754,0.6024150268336312,0.7106227106227107,0.6364468864468864,0.6722704425675553,0.04449380002098716,257,0.7087386877828054,0.72395159020546,0.6472417675204053,0.7509303561935141,0.702020202020202,0.7065765207444773,0.03410338313010762
28,0.056275129318237305,0.017513700437533537,0.0014565944671630859,0.00014168184094534258,0.1,"(50,)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 15}",0.6303203159280386,0.6970035778175312,0.5194543828264756,0.7802197802197804,0.570054945054945,0.6392406767217226,0.09193134033081668,281,0.6033936651583711,0.7430903461863213,0.4884886011820996,0.762360446570973,0.6597554492291335,0.6514177016653797,0.09963321163327482
29,0.06333746910095214,0.010045114002470205,0.001372528076171875,0.00018142324817518245,0.1,"(50,)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 20}",0.6513821851689338,0.6024150268336312,0.7254025044722721,0.6771978021978023,0.7394688644688646,0.6789916074197155,0.04987306508110412,243,0.710294117647059,0.6956374894455388,0.7668167745567126,0.7426900584795322,0.7232854864433813,0.7277447853144448,0.024920959571410776
30,0.12624921798706054,0.03741608552276378,0.0016059398651123047,0.00032324341828405097,0.1,"(50,)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 25}",0.6158402808249231,0.6949910554561716,0.7546958855098391,0.7184065934065934,0.6913919413919414,0.6948565160802235,0.04576625047230108,220,0.7760463800904979,0.803405572755418,0.7673656065296931,0.7817650186071239,0.7703349282296652,0.7797835012424796,0.01280136234320151
31,0.07760467529296874,0.011491186351037993,0.0014208316802978515,0.00026370175254997066,0.1,"(50,)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 30}",0.6956998683633172,0.7359123434704831,0.6813506261180677,0.7916666666666669,0.6959706959706958,0.7199685265014829,0.04003481405106821,168,0.7539027149321267,0.7430481283422459,0.7675204052913029,0.7900053163211058,0.7280701754385966,0.7565093480650755,0.02116605198445376
32,0.10806078910827636,0.0587440632294992,0.0013689517974853516,0.00015736040919070153,0.1,"(50,)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 35}",0.8315050460728388,0.6833631484794273,0.7971824686940967,0.8255494505494505,0.7353479853479856,0.7746849726346757,0.05697993619098787,35,0.8529977375565612,0.7940332113706726,0.8466225724739657,0.8625730994152048,0.7706007442849548,0.8253654730202717,0.0362786436242162
33,0.1361628532409668,0.07585847309692136,0.001844501495361328,0.00024538480300306575,0.1,"(50,)",40,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 40}",0.7268538832821413,0.7703488372093023,0.7739266547406084,0.7944139194139194,0.8108974358974358,0.7750704893029419,0.028360785079771543,33,0.8006221719457015,0.8228961441035744,0.8530537573881228,0.9109516214779373,0.7828282828282829,0.8340703955487239,0.04503441484179825
34,0.10144062042236328,0.019071428917785554,0.0014229774475097655,0.00021203445589764605,0.1,"(50,)",45,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 45}",0.7406757349714788,0.7723613595706618,0.7162343470483006,0.6680402930402931,0.7825091575091578,0.736019221598548,0.0411411596175636,125,0.8321549773755657,0.8911342527441598,0.8868983957219251,0.6804891015417331,0.8455608718766614,0.827247519852009,0.07685992060669777
35,0.11019253730773926,0.031616570946282174,0.0018326759338378907,0.00014361377382698983,0.1,"(50,)",50,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 50}",0.7051338306274681,0.584302325581395,0.7198121645796064,0.7706043956043958,0.7445054945054946,0.7046499029026619,0.06423871320476666,211,0.7883484162895928,0.5833239515902054,0.791640866873065,0.838915470494418,0.8748006379585329,0.7754058686411629,0.10123175120524669
36,0.07493300437927246,0.010474345610386251,0.0015956401824951173,0.0005832679175016477,0.1,"(50,)",55,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 55}",0.7211496270293988,0.7298747763864042,0.6100178890876563,0.7655677655677656,0.7202380952380953,0.7092529922586687,0.05234902710780019,204,0.7333144796380091,0.7629327329017731,0.7379116239797353,0.7453482190324296,0.8136629452418926,0.7586340001587679,0.029304166509903577
37,0.10496749877929687,0.017161403844771626,0.0019174575805664062,0.00029951927810210427,0.1,"(50,)",60,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 60}",0.8082492321193505,0.7450805008944542,0.75067084078712,0.8470695970695972,0.7467948717948719,0.7795602612161757,0.04109685721757644,25,0.8580882352941177,0.837053194483535,0.8271320011258091,0.8506113769271665,0.8907496012759172,0.8527268818213092,0.02181609066409722
38,0.038975858688354494,0.01026334210629619,0.0012773036956787109,0.00024193749429106905,0.1,"(25,)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 2}",0.5993856954804739,0.678220035778175,0.6569767441860462,0.6062271062271062,0.5705128205128204,0.6223592277980583,0.03946084859458037,308,0.5720588235294118,0.6366450886574726,0.6474669293554742,0.5832004253056885,0.6717171717171719,0.6222176877130439,0.038299168242040306
39,0.048999357223510745,0.02129588900863254,0.0012915611267089843,0.0003118027713161282,0.1,"(25,)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 3}",0.6529179464677489,0.5087209302325579,0.6084525939177099,0.29899267399267404,0.3846153846153845,0.49171047503024645,0.13301394836643982,377,0.6494061085972851,0.6000562904587672,0.6033915001407261,0.36018075491759705,0.3362573099415205,0.5098583928111792,0.13334046583599857
40,0.05038304328918457,0.031680178419484964,0.0017869949340820312,0.0005369245984507418,0.1,"(25,)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 4}",0.5063624396665204,0.8016547406082289,0.5223613595706618,0.5274725274725276,0.44597069597069594,0.5609619973178135,0.12392797194929378,341,0.5046945701357467,0.6825358851674641,0.5006754855052068,0.49946836788942056,0.5502392344497609,0.5475227086295198,0.07010573268523008
41,0.026669406890869142,0.006571768777772767,0.001416158676147461,0.0001590090990859699,0.1,"(25,)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 5}",0.6891180342255375,0.5851967799642215,0.6641323792486581,0.588827838827839,0.7106227106227105,0.6476581288169342,0.0515464557787367,274,0.6373585972850679,0.666929355474247,0.6437517590768365,0.6624136097820309,0.6323763955342904,0.6485659434304946,0.013710253133841183
42,0.03739333152770996,0.028578021555667257,0.0012240886688232421,0.00018983715516500754,0.1,"(25,)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 6}",0.46840719613865733,0.4745080500894452,0.4997763864042932,0.695970695970696,0.4166666666666666,0.510784861569891,0.09596530663350163,366,0.4858031674208146,0.4795102730087249,0.47307908809456795,0.6605528973950028,0.4936204146730463,0.5185131681184313,0.07134473977420636
43,0.03552689552307129,0.013854792357216216,0.0011673450469970703,0.0001547229965957243,0.1,"(25,)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 7}",0.4480035103115401,0.49016100178890853,0.5342128801431125,0.4670329670329671,0.5549450549450549,0.4987126367919492,0.04017638296981608,373,0.5034219457013576,0.4894736842105263,0.49241486068111456,0.47049441786283897,0.635832004253057,0.5183273825417789,0.05970175102534498
44,0.054820013046264646,0.026322680946054996,0.003941011428833008,0.0031472445934957825,0.1,"(25,)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 8}",0.5976305397103993,0.47406082289803203,0.6288014311270123,0.413003663003663,0.4816849816849817,0.5195045960871522,0.08110043539462651,358,0.6630090497737556,0.46049817056009,0.6636363636363635,0.475544922913344,0.4587985114300905,0.5442974036627287,0.09735863386548896
45,0.06526422500610352,0.024392205468481417,0.0016150474548339844,0.0003473177575206492,0.1,"(25,)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 9}",0.4304519526107942,0.5458407871198567,0.44320214669051866,0.6410256410256411,0.608058608058608,0.5331147375032518,0.08491450470479238,357,0.49773755656108604,0.5757528848860118,0.49967632986208843,0.6116427432216907,0.6262626262626264,0.5622144281587007,0.05440018479831703
46,0.06160745620727539,0.025477713100183517,0.0011251449584960937,0.00017628311817063526,0.1,"(25,)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 10}",0.6362439666520404,0.4682468694096598,0.5836314847942753,0.7078754578754578,0.7536630036630038,0.6295199996468039,0.09958822622214426,301,0.6195418552036199,0.5891500140726146,0.6519420208274697,0.6842105263157896,0.670653907496013,0.6430996647831014,0.034620981187204726
47,0.09564881324768067,0.03616018475431761,0.001691579818725586,0.00039113414819762785,0.1,"(25,)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 15}",0.5212812637121544,0.6509391771019675,0.6504919499105543,0.5934065934065935,0.5906593406593406,0.6012260679003254,0.04806718026107377,318,0.5044400452488689,0.7252040529130311,0.6770053475935829,0.6608187134502924,0.7264752791068582,0.6587886876625266,0.08142720248343512
48,0.05488462448120117,0.013823633135351687,0.0011847972869873046,0.00010311272511102352,0.1,"(25,)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 20}",0.5925844668714348,0.7166815742397137,0.5579159212880141,0.6478937728937729,0.5934065934065933,0.6216394627152454,0.055587832620594746,312,0.6360576923076924,0.7697579510273008,0.6497889107796228,0.6355661881977672,0.6855396065922383,0.6753420697809244,0.050589910837380375
49,0.0550351619720459,0.012402192532724995,0.0014309883117675781,0.00030035177351420557,0.1,"(25,)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 25}",0.6318560772268539,0.5876565295169943,0.4935152057245078,0.5151098901098902,0.4890109890109889,0.5437908457786567,0.056755705680760014,353,0.6646776018099548,0.6388826343934703,0.5274978891077963,0.5188729399255715,0.5220627325890485,0.5743987595651683,0.06376567648176336
50,0.10638175010681153,0.036408352387349595,0.0017551422119140626,0.00025238566013972846,0.1,"(25,)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 30}",0.684071961386573,0.7415026833631484,0.743067978533095,0.7728937728937729,0.6987179487179487,0.7279253649889366,0.03228915179048382,144,0.8177319004524888,0.8372502110892202,0.7945820433436532,0.8195108984582669,0.6916533758639022,0.7921456858415062,0.05204338121224362
51,0.07634124755859376,0.01725642478365208,0.001515674591064453,0.0003143162616818139,0.1,"(25,)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 35}",0.812637121544537,0.7531305903398927,0.8188729874776388,0.8754578754578756,0.7756410256410258,0.8070818570975481,0.04172161454829713,1,0.8345871040723983,0.8026175063326765,0.8309738249366732,0.8189792663476875,0.8875598086124402,0.8349435020603752,0.028580370511421323
52,0.10121479034423828,0.003622442574910755,0.0019196510314941407,0.0006526367182924632,0.1,"(25,)",40,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 40}",0.7362878455462921,0.744633273703041,0.6965563506261179,0.7156593406593408,0.6730769230769229,0.7133710047994155,0.026113804036235536,187,0.7973981900452489,0.7717984801576131,0.7517590768364762,0.6451355661881979,0.7740563530037214,0.7480295332462514,0.053442867457566975
53,0.08105926513671875,0.01528503307769295,0.0013027667999267578,0.00019332506235171848,0.1,"(25,)",45,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 45}",0.7240017551557701,0.7643112701252237,0.7470930232558141,0.7417582417582418,0.7637362637362639,0.7481098309760255,0.015064924544123165,84,0.8137160633484163,0.812426118772868,0.8900365887981987,0.7607655502392346,0.8668261562998405,0.8287540954917116,0.04543173630857506
54,0.09758000373840332,0.032108406744661526,0.0018961906433105468,0.00020785579496142151,0.1,"(25,)",50,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 50}",0.6812198332602017,0.7354651162790697,0.6697227191413235,0.6698717948717949,0.6602564102564102,0.6833797460758818,0.026912238132167796,233,0.7672228506787332,0.9028989586265129,0.7660709259780466,0.7006911217437533,0.7216905901116428,0.7717148894277377,0.07043876609536527
55,0.07955355644226074,0.023460306643038057,0.0015380382537841797,0.00029630186778811107,0.1,"(25,)",55,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 55}",0.702281702501097,0.8300536672629696,0.656529516994633,0.7463369963369965,0.6552197802197801,0.7181240146432797,0.06530471040639156,172,0.8132070135746607,0.7787362792006753,0.7664227413453419,0.7028176501860712,0.7812333864965444,0.7684834141606587,0.03628807603457859
56,0.07652492523193359,0.0444087885978802,0.0014989852905273437,0.0003553444572217554,0.1,"(25,)",60,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 60}",0.7400175515577008,0.7895796064400714,0.779964221824687,0.7847985347985349,0.7000915750915749,0.7589198712328304,0.03418549199133141,61,0.7776866515837103,0.8184632704756544,0.7956374894455389,0.8285486443381183,0.6982987772461458,0.7837269666178337,0.046242653683433055
57,0.05579228401184082,0.020913684727232464,0.0013819694519042968,0.0003533100332028721,0.1,"(25, 25)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 2}",0.6551118911803423,0.7394901610017889,0.6741949910554561,0.6428571428571429,0.679029304029304,0.6781606687891923,0.03334529021734321,245,0.6628110859728508,0.7653250773993807,0.6484520123839008,0.6562998405103669,0.6578947368421053,0.6781565506217209,0.04382796324797906
58,0.04976949691772461,0.003627929854762021,0.0013726234436035156,0.00022215353462338148,0.1,"(25, 25)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 3}",0.7007459412022817,0.5778175313059032,0.7233899821109125,0.5856227106227107,0.6776556776556776,0.6532373262197997,0.060069864252536305,266,0.7386029411764707,0.5630171685899239,0.7397973543484379,0.5749601275917066,0.7458798511430091,0.6724514885699096,0.08459744748448193
59,0.048478889465332034,0.015297284653251347,0.0015026092529296874,0.000310243484034424,0.1,"(25, 25)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 4}",0.5476086002632733,0.6614490161001785,0.6697227191413235,0.6016483516483517,0.6144688644688643,0.6188750185405806,0.04441623324960635,313,0.6262160633484164,0.5871517027863776,0.7459893048128342,0.6023391812865498,0.6127060074428498,0.6348804519354057,0.05700688133313518
60,0.07899961471557618,0.0356537341442415,0.0014430046081542968,0.00024235271903241164,0.1,"(25, 25)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 5}",0.5728389644580957,0.6970035778175312,0.6187388193202145,0.5416666666666667,0.5705128205128205,0.6002804643690608,0.05434025276396804,321,0.6139988687782807,0.7287784970447508,0.6512102448634955,0.584795321637427,0.5938330675172782,0.6345231999682464,0.05236853144260145
61,0.047377490997314455,0.018845808472739103,0.001319122314453125,0.00021794616295075006,0.1,"(25, 25)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 6}",0.5,0.4999999999999996,0.464669051878354,0.6176739926739928,0.49999999999999994,0.5162550954426138,0.05226869724446399,362,0.5000000000000001,0.5,0.47137630171685896,0.5733652312599682,0.5000000000000001,0.5089483065953655,0.03406291915444006
62,0.11159086227416992,0.03246574449948468,0.0018335819244384766,0.0005526822957722422,0.1,"(25, 25)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 7}",0.6086002632733655,0.5811717352415023,0.7142218246869408,0.6721611721611722,0.603021978021978,0.6357705265499185,0.049556021420853,295,0.5996889140271494,0.7165775401069518,0.6974387841260905,0.6921850079744817,0.6863370547581076,0.6784454601985562,0.040665582190802886
63,0.06501631736755371,0.006727288303319965,0.0011921405792236328,0.00017430804330485536,0.1,"(25, 25)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 8}",0.6919701623519087,0.6216457960644004,0.6267889087656527,0.6172161172161172,0.7541208791208793,0.6623124687770379,0.053266762320260785,262,0.743947963800905,0.7234027582324795,0.699324514494793,0.6911217437533228,0.7190324295587454,0.7153658819680491,0.018655155112791023
64,0.0792203426361084,0.024916599642170273,0.0014731884002685547,0.00021397825069701483,0.1,"(25, 25)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 9}",0.5695480473892058,0.6180679785330946,0.6737477638640427,0.7129120879120879,0.6172161172161171,0.6380404205889094,0.04983268891436768,285,0.5490101809954752,0.6271601463551928,0.7272445820433436,0.7493354598617756,0.6632110579479001,0.6631922854407375,0.0719155220719943
65,0.07716631889343262,0.038248337476057714,0.00155181884765625,0.00027438796179535014,0.1,"(25, 25)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 10}",0.6281263712154453,0.6232110912343468,0.6889534883720929,0.5260989010989011,0.521062271062271,0.5978669132541027,0.06456242023509766,325,0.7669683257918551,0.7193639178159301,0.763678581480439,0.5146198830409358,0.5159489633173845,0.6561159342893088,0.11621204366424988
66,0.05393252372741699,0.030683542335935537,0.0014127254486083984,0.0003594241995376173,0.1,"(25, 25)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 15}",0.5868802106186924,0.5675313059033986,0.5588103756708406,0.5613553113553114,0.4633699633699633,0.5478209615888671,0.043147872343039045,349,0.5465780542986426,0.786307345904869,0.53475935828877,0.5419989367357789,0.559276980329612,0.5937841351115345,0.0965918998061691
67,0.09282121658325196,0.028545875827534546,0.0015511512756347656,0.00033259810510002626,0.1,"(25, 25)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 20}",0.6224221149627029,0.5684257602862252,0.6621198568872986,0.5924908424908425,0.7225274725274726,0.6334727389865524,0.05424988250519955,296,0.743212669683258,0.6042921474810019,0.800070363073459,0.6483253588516747,0.7639553429027115,0.7119711763984211,0.07360083494418743
68,0.056028223037719725,0.03147031244427475,0.0015370845794677734,7.596047360055272e-05,0.1,"(25, 25)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 25}",0.6369021500658183,0.6196332737030409,0.5084973166368514,0.646978021978022,0.5137362637362637,0.5852788087463106,0.06105582454224647,329,0.6956165158371042,0.7809738249366731,0.5635237827188291,0.5382775119617226,0.564327485380117,0.6285438241668893,0.0940563683955208
69,0.12097907066345215,0.04054591776410506,0.0017575740814208985,0.00044985062139774734,0.1,"(25, 25)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 30}",0.7406757349714788,0.8376565295169945,0.5438282647584972,0.832875457875458,0.7660256410256413,0.743971791793538,0.10702123090238663,98,0.8479072398190045,0.8641148325358852,0.7337602026456516,0.8351940457203615,0.8452950558213717,0.825254275308455,0.04667953933143998
70,0.12176980972290039,0.020208087545436307,0.0013855934143066407,0.0001573009538262548,0.1,"(25, 25)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 35}",0.6985519964896886,0.7991949910554562,0.8360912343470485,0.820970695970696,0.6414835164835163,0.7592486899724556,0.07586315135488823,57,0.7431843891402715,0.8429355474247114,0.8685054883197297,0.8878256246677299,0.8381180223285488,0.8361138143761982,0.04981919877009776
71,0.13533949851989746,0.040815877228088604,0.001669931411743164,0.00029094868536048095,0.1,"(25, 25)",40,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 40}",0.7428696796840719,0.7683363148479427,0.6697227191413235,0.7513736263736264,0.6295787545787546,0.7125329563041667,0.05330727775537597,193,0.818014705882353,0.8795243456234169,0.8105403884041655,0.8849016480595427,0.7801701222753854,0.8346302420489728,0.040902314199855364
72,0.13165221214294434,0.018733868272980233,0.0019147396087646484,0.0003259207963316648,0.1,"(25, 25)",45,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 45}",0.7966213251426063,0.7066189624329158,0.7567084078711986,0.7925824175824177,0.6588827838827838,0.7424672496420043,0.052685059617017097,106,0.9238404977375567,0.8769772023641992,0.8527019420208275,0.7793726741095164,0.7660818713450295,0.8397948375154259,0.05949324972956671
73,0.0653200626373291,0.02602730283301527,0.001319122314453125,0.0001665315392092155,0.1,"(25, 25)",50,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 50}",0.6803422553751646,0.5666368515205722,0.49038461538461536,0.5993589743589745,0.504120879120879,0.5684746879728161,0.06904972907505576,333,0.772002262443439,0.5920349000844356,0.5034900084435687,0.6015417331206806,0.6028708133971292,0.6143879434978506,0.0871067775694163
74,0.15005340576171874,0.05064657078795459,0.0017466068267822266,0.00027948635197514344,0.1,"(25, 25)",55,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 55}",0.7683194383501535,0.8416815742397139,0.7855545617173526,0.7605311355311356,0.6437728937728937,0.7602334973673309,0.0645061350646086,53,0.8885463800904979,0.9087813115676892,0.831719673515339,0.7581073896863371,0.731791600212653,0.8237892710145033,0.06965300048795149
75,0.09017796516418457,0.008037473276225726,0.0015294551849365234,0.00022459369300500742,0.1,"(25, 25)",60,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 60}",0.7261956998683633,0.700581395348837,0.6656976744186044,0.7921245421245422,0.6675824175824174,0.7103876646154514,0.04645900691265031,203,0.7669400452488688,0.7993667323388685,0.8300731775963973,0.7780435938330676,0.7852206273258905,0.7919288352686186,0.021783263183572703
76,0.1213841438293457,0.030226605653328097,0.0017960548400878906,0.0004740910467548202,0.1,"(100, 25, 100)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 2}",0.7400175515577008,0.7450805008944544,0.6592128801431125,0.7701465201465203,0.7032967032967032,0.7235299982104876,0.0385922180376134,155,0.7573529411764707,0.73755980861244,0.662426118772868,0.7522594364699627,0.7466772993088782,0.7312551208681239,0.03503513009420387
77,0.09663209915161133,0.02858180580159431,0.0018833160400390625,0.00024158428390262093,0.1,"(100, 25, 100)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 3}",0.7240017551557699,0.7374776386404293,0.7486583184257605,0.7724358974358975,0.7422161172161172,0.7448615480876188,0.015941076170730376,88,0.7709558823529412,0.764424430059105,0.7524627075710668,0.692982456140351,0.7522594364699627,0.7466169825186854,0.02775665484475859
78,0.12635350227355957,0.03844523065391832,0.0015050411224365235,0.0002366933678903059,0.1,"(100, 25, 100)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 4}",0.742869679684072,0.7571556350626117,0.6909660107334524,0.7390109890109889,0.6794871794871794,0.7219955135846515,0.030736762913351097,164,0.7324943438914027,0.6913594145792287,0.7390092879256966,0.7445507708665604,0.7445507708665605,0.7303929176258899,0.020015802788572942
79,0.17379155158996581,0.05231345450868555,0.001752185821533203,0.00043148431395930304,0.1,"(100, 25, 100)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 5}",0.7683194383501535,0.7262969588550984,0.7779516994633274,0.6895604395604397,0.741758241758242,0.7409414444426609,0.031511887910791306,107,0.80118778280543,0.8037573881227132,0.8261891359414578,0.7434875066454014,0.7852206273258905,0.7919684881681786,0.027535306372466848
80,0.17017555236816406,0.07144808688481595,0.0017352104187011719,0.00021622832774597086,0.1,"(100, 25, 100)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 6}",0.7362878455462921,0.6504919499105543,0.7602862254025045,0.7614468864468865,0.6350732600732599,0.7088195223630345,0.05471130775216605,207,0.7581165158371042,0.7592879256965944,0.7421896988460455,0.7094630515683148,0.6812865497076025,0.7300687483311323,0.03030396895126135
81,0.21164512634277344,0.1546747617803083,0.0023354053497314452,0.0009605306755691267,0.1,"(100, 25, 100)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 7}",0.6652040368582711,0.7046064400715563,0.7390429338103758,0.7490842490842491,0.6460622710622711,0.7007385041159292,0.04011445808997471,216,0.7135463800904979,0.7313256403039684,0.7221502955249085,0.7137161084529507,0.6302498670919725,0.7021976582928596,0.036563642892278564
82,0.21762194633483886,0.15230340394893144,0.001734781265258789,0.0001865580149946248,0.1,"(100, 25, 100)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 8}",0.6963580517770952,0.7470930232558141,0.7370304114490163,0.7559523809523812,0.7440476190476192,0.7359537959231225,0.020855215285962733,129,0.7755090497737558,0.7876020264565154,0.7728961441035744,0.7820308346624136,0.756246677299309,0.7748569464591137,0.010625571409617946
83,0.1846761703491211,0.055839056664840084,0.0035028457641601562,0.003956899744411765,0.1,"(100, 25, 100)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 9}",0.7384817902588855,0.7531305903398927,0.7354651162790699,0.7275641025641026,0.8108974358974361,0.7530089211161162,0.029956416038725214,76,0.7755373303167421,0.7872079932451448,0.7745004221784407,0.8125996810207337,0.7937267410951621,0.7887144335712446,0.013954008778471664
84,0.1789480209350586,0.0763423724976113,0.002150440216064453,0.0006544959139531953,0.1,"(100, 25, 100)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 10}",0.663668275559456,0.7025939177101967,0.6697227191413235,0.741758241758242,0.8012820512820514,0.715459963080991,0.05092654444572277,181,0.7696266968325792,0.7874050098508301,0.7649732620320856,0.6927166400850612,0.801169590643275,0.7631782398887663,0.03752311517796883
