,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_gmm__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,0.2516774654388428,0.008694835145459955,0.001958751678466797,0.0001276798250997849,0.1,"(50, 50)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 2}",0.6472972972972975,0.614864864864865,0.7166666666666668,0.6694444444444443,0.5114942528735632,0.6323121590180659,0.06831771377186899,43,0.7024050999710229,0.6913068675746161,0.6407850811557501,0.6616495913433867,0.4734589041095891,0.6339211088308729,0.08312314280826719
1,0.26317501068115234,0.01644894226497671,0.0019536495208740236,3.2615940472041016e-05,0.1,"(50, 50)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 3}",0.5000000000000001,0.5000000000000001,0.5,0.4999999999999998,0.5,0.5,1.2174125345410875e-16,233,0.5,0.5,0.5000000000000001,0.5,0.5,0.5,4.965068306494546e-17
2,0.840583324432373,0.45355900773670577,0.0020522594451904295,9.317578652700373e-05,0.1,"(50, 50)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 4}",0.5000000000000001,0.5000000000000001,0.6194444444444446,0.6416666666666665,0.6058429118773946,0.572849313007142,0.06115099970281911,111,0.5,0.5,0.5845516288707264,0.6521526418786694,0.6892123287671234,0.5851833199033039,0.07722657545701046
3,1.1012271881103515,0.3986117381039656,0.0020208358764648438,8.426334582666136e-05,0.1,"(50, 50)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 5}",0.5220720720720722,0.51981981981982,0.5,0.6416666666666665,0.5886015325670498,0.5541264543009518,0.05283751279683108,148,0.5962039988409157,0.6289481309765286,0.5000000000000001,0.6445263036721538,0.6850456621004567,0.610944819118011,0.06240002395033839
4,0.9330323696136474,0.3133641676966156,0.00215764045715332,9.889335959801088e-05,0.1,"(50, 50)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 6}",0.5157657657657658,0.5031531531531533,0.4972222222222222,0.6305555555555553,0.5,0.5293078577066492,0.05092705394687326,188,0.5878006374963779,0.5725007244277022,0.5040290088638196,0.5970703349833085,0.5,0.5522801411542416,0.04180460270824562
5,1.0050783157348633,0.44597920689288273,0.002249479293823242,0.00016776937904680386,0.1,"(50, 50)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 7}",0.6261261261261263,0.665765765765766,0.5750000000000001,0.6583333333333331,0.7068965517241379,0.6462387692411653,0.0438485029079177,29,0.6041727035641843,0.7032744132135613,0.6001208702659148,0.6413894324853231,0.7029680365296805,0.6503850912117328,0.045398777682714594
6,1.3409341335296632,0.4074255540560233,0.0025884628295898436,0.0006614741088097504,0.1,"(50, 50)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 8}",0.5711711711711713,0.5000000000000001,0.6861111111111112,0.6694444444444443,0.5426245210727969,0.5936728972956704,0.07238063978613594,91,0.6144885540423066,0.5175601274992756,0.5744791067111776,0.636784850926672,0.6077625570776256,0.5902150392514115,0.041454124128380246
7,0.7268761157989502,0.4523228715020339,0.0024695396423339844,0.00037522318705865177,0.1,"(50, 50)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 9}",0.6180180180180181,0.6324324324324326,0.5,0.6916666666666665,0.6273946360153256,0.6139300045956989,0.06246113002162744,69,0.6255867864387133,0.6899159663865546,0.5000000000000001,0.6745999769770923,0.613527397260274,0.6207260254125269,0.06684290694771546
8,1.1181949615478515,0.11191910344907857,0.002260780334472656,0.00017893079118243318,0.1,"(50, 50)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 10}",0.6554054054054055,0.6490990990990992,0.5111111111111111,0.6916666666666665,0.646551724137931,0.6308489341513615,0.06192085687771886,48,0.6609388583019414,0.7334395827296435,0.5331242085875448,0.6520375273397032,0.6920091324200913,0.6543098618757849,0.0669594166383516
9,0.8822060108184815,0.295490572041799,0.002534151077270508,5.4497084429095405e-05,0.1,"(50, 50)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 15}",0.7085585585585588,0.7094594594594595,0.7416666666666667,0.7777777777777776,0.7097701149425287,0.729382471334758,0.02721670904961777,1,0.7159953636627066,0.7573746740075341,0.6709738689996547,0.7400713710141592,0.7164954337899545,0.7201821422948018,0.02909103274157615
10,0.8872616291046143,0.3160637892215382,0.002964496612548828,0.0001397282589126272,0.1,"(50, 50)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 20}",0.5000000000000001,0.5549549549549551,0.7583333333333334,0.7138888888888888,0.6475095785440613,0.6342500642115186,0.09638519720918222,35,0.5,0.574905824398725,0.7772821457350064,0.7874122251640383,0.7428082191780823,0.6764816828951703,0.11690078473550129
