,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_km__n_clusters,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,0.33670740127563475,0.10839392737921606,0.001443624496459961,0.0001322544628469079,0.1,"(50, 50)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 2}",0.5959459459459462,0.5000000000000001,0.5055555555555556,0.6916666666666667,0.5272988505747127,0.5641071611250797,0.07232682164880509,127,0.5368299043755433,0.4931034482758621,0.58112697133648,0.5439737538851157,0.5444634703196347,0.5398995096385272,0.028058605228573178
1,0.22269325256347655,0.0444214364823661,0.001560544967651367,3.689949438284607e-05,0.1,"(50, 50)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 3}",0.5045045045045047,0.7346846846846848,0.5416666666666667,0.5666666666666667,0.664272030651341,0.6022760050393138,0.08499310155822838,67,0.4887568820631701,0.6985221674876848,0.6381086681247842,0.6272591228272132,0.6759132420091324,0.6257120165023969,0.0731221724069688
2,0.2607566356658936,0.11020331870904135,0.0015218257904052734,5.499774544853012e-05,0.1,"(50, 50)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 4}",0.6297297297297298,0.7274774774774777,0.6222222222222225,0.39166666666666666,0.599616858237548,0.5946363907401516,0.11041894339939178,86,0.6891335844682701,0.6884960880904085,0.6557499712213654,0.5121733624956832,0.6645547945205479,0.642021560159255,0.06623623621321795
3,0.3356462001800537,0.13362669016425896,0.0015155792236328125,0.00016251841574578196,0.1,"(50, 50)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 5}",0.5486486486486487,0.5130630630630633,0.6611111111111112,0.7527777777777778,0.5167624521072798,0.5983109085749987,0.09391554155386726,75,0.6495798319327731,0.566212691973341,0.7382295383906988,0.6940255554276508,0.46392694063926937,0.6223949116727466,0.09752555502532921
4,0.33160815238952634,0.050089225220417984,0.001578044891357422,5.7301543323785294e-05,0.1,"(50, 50)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 6}",0.5000000000000001,0.5000000000000001,0.6611111111111112,0.48611111111111105,0.6542145593869733,0.5596393142804229,0.07954556497887519,142,0.5034482758620689,0.4824398725007244,0.6146253021756649,0.49812938874179813,0.637271689497717,0.5471829057555946,0.06507701826206318
5,0.5074824333190918,0.1688280122969361,0.0022379875183105467,0.0014516251912992087,0.1,"(50, 50)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 7}",0.6639639639639642,0.737837837837838,0.538888888888889,0.5166666666666666,0.5895593869731802,0.6099962161348764,0.08200470431600759,56,0.730628803245436,0.7348304839177051,0.5827673535167492,0.5547657419132037,0.601769406392694,0.6409523577971575,0.07642499407071927
6,0.37450599670410156,0.11992868973261538,0.0015117645263671875,4.412132766159461e-05,0.1,"(50, 50)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 8}",0.5648648648648651,0.7117117117117119,0.6833333333333335,0.6555555555555556,0.6053639846743295,0.6442476021182136,0.05313994908817987,20,0.7178209214720371,0.7166328600405679,0.7179981581673767,0.6412167606768736,0.6321917808219178,0.6851720962357547,0.03967936777690318
7,0.3439901828765869,0.11113127449186173,0.001565408706665039,0.00015978395524311354,0.1,"(50, 50)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 9}",0.6711711711711713,0.7283783783783786,0.48611111111111116,0.6916666666666667,0.7025862068965517,0.6561065154121724,0.08684361256441701,13,0.7304259634888438,0.7456099681251811,0.5107344307586048,0.7455393116150572,0.7250570776255708,0.6914733503226516,0.09073657632375147
8,0.3206289768218994,0.15159101604084393,0.00153961181640625,0.00013818717809095855,0.1,"(50, 50)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 10}",0.4585585585585586,0.7283783783783786,0.6888888888888892,0.6305555555555555,0.5,0.6015350698130155,0.10539710636121055,69,0.5293827875977978,0.6645899739206028,0.7509784735812134,0.5738171981121216,0.5,0.6037536866423471,0.0922694350270882
9,0.44219722747802737,0.10230302405249003,0.0015813827514648438,8.468074823479946e-05,0.1,"(50, 50)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 15}",0.6306306306306309,0.3797297297297298,0.5000000000000001,0.6777777777777778,0.5871647509578544,0.5546621942288158,0.10577331160909513,155,0.6698638075920024,0.47742683280208636,0.49128007367330495,0.7282433521353747,0.5710616438356164,0.5875751420076769,0.09822123563917273
10,0.31185450553894045,0.06519574942775032,0.001632547378540039,0.0002059067988965481,0.1,"(50, 50)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 20}",0.5000000000000001,0.7346846846846848,0.5000000000000001,0.5916666666666668,0.5,0.5657820962956915,0.09217749605016314,121,0.5,0.6521877716603883,0.5,0.5143317601013009,0.5,0.5333039063523378,0.059700529811601
